id,title_id,subtype_id,glyphe1_id,glyphe2_id,glyph3_id,glyph4_id,glyph_sup1_id,glyph_sup2_id,alloy_id,rarity_id,max_number,legend_id,character_id,name,description,comment,shop,boat_id,price,personalization
400,,46,510,,,,,,,1,,,,Selle précieuse pour dragonnier,"Une selle de gala pour dragonnier, ornée de pierres précieuses, lourde et cassante, mais si belle.",,Boutique des objets communs,,75,0
401,,46,511,,,,,,,1,,,,Armure précieuse pour dragon,"Bien plus belle, mais bien plus fragile que la moyenne. Pour les cérémonies.",,Boutique des objets communs,,300,0
402,,46,85,73,,,,,,1,,,,Armure magique pour dragon,"Armure d’une légèreté incroyable, si bien que le dragon n’est en aucun cas embarrassé par elle.",,Boutique des objets communs,,600,0
403,,45,426,,,,,,,1,,,,Selle de combat,,,Boutique des objets communs,,50,0
404,,46,426,,,,,,,1,,,,Selle de combat pour dragonnier,Une selle de dragonnier légère et avec des attaches pour les bras et les jambes.,,Boutique des objets communs,,75,0
405,,1,427,,,,,,,2,1,,,"Laurelin, la lame chanteuse","Epée elfique assez classique, sa lame est légèrement recourbée et est gravée de symboles elfiques qui, selon la rumeur, correspondent aux paroles d'une chanson très ancienne. Elle n'excède pas les 75 centimètres. Son fourreau est orné de filigranes en or. Son nom lui vient de la magie qui l'habite.",,Boutique des objets rares,,150,0
406,,1,428,,,,,,,2,1,,,"Skylda, lame du chien","Lame à une main, constituée entièrement, et d’un seul bloc, d’iridium. Elle ne possède que peu d’ornements : le sceau du forgeron sur la lame, et le sceau de l’Esprit-Lié du chien sur la garde. Le manche est entouré d’une bande de cuir noir afin de rendre la prise plus simple. 
Elle est liée à Einn, l'autre lame du chien : ces deux lames appartenaient à deux frères nordiques liés à l’Esprit-Lié du chien qui, à leurs trépas, demandèrent que les lames ne soient pas remises à leurs descendants de sang, mais à ceux du coeur, qui valoriseraient autant qu’eux l’importance de combattre avec leurs frères d’armes.",,Boutique des objets rares,,400,0
407,,1,428,,,,,,,2,1,,,"Einn, lame du chien","Lame à une main, constituée entièrement, et d’un seul bloc, d’iridium. Elle ne possède que peu d’ornements : le sceau du forgeron sur la lame, et le sceau de l’Esprit-Lié du chien sur la garde. Le manche est entouré d’une bande de cuir noir afin de rendre la prise plus simple. 
Elle est liée à Skylda, l'autre lame du chien : ces deux lames appartenaient à deux frères nordiques liés à l’Esprit-Lié du chien qui, à leurs trépas, demandèrent que les lames ne soient pas remises à leurs descendants de sang, mais à ceux du coeur, qui valoriseraient autant qu’eux l’importance de combattre avec leurs frères d’armes.",,Boutique des objets rares,,400,0
408,,1,429,,,,,,,2,4,,,Lame héroïque,"Une lame fine d’un pouce et demi, à une main, dont le corps est constitué de mithril brillant. Sa garde est courte et droite, son manche est fait d’un bois figé de Tiamat et son pommeau est restreint. Elle possède un glyphe incrusté dans le manche et un autre sur le corps et la pointe de l’arme. Elle est volontairement faite avec sobriété, pour correspondre à un célèbre dicton “ne juge pas à l'apparence”.",,Boutique des objets rares,,500,0
409,,1,430,431,,,,,,2,1,,,Sanyukt-Log,"Une épée constituée non pas de métal, mais de bois de Licorock. Semblable à une lame à une main et demie, elle possède un corps sculpté de scènes de batailles et de chasses. Sa garde est une licorne sculptée. Son manche est incrusté d’un morceau d’os de baleine et d’un morceau de fer, tous deux unis et fusionnés. Elle n’a pas de pommeau. Sur le tranchant sont ciselées des prières aux Esprits-Liés. Elle fut créée par un guerrier de la tribu Vat’Em’Medonis dans des temps anciens, quand il partit combattre avec ses frères une Licorne. Il n’en revint pas, mais son arme fut retrouvée récemment.",,Boutique des objets rares,,600,0
410,,1,432,433,434,,,,,2,1,,,"Yaahldabiyë, lame de la ligature","Le corps de cette arme est constitué d’un centre en ilith traité pour devenir complètement résistant, d’un tranchant en orichalque et d’un tranchant en griffe de dragon. Le centre en ilith est sculpté avec une finesse sublime. Le tranchant en orichalque est damasquiné et poudré de mithril. La garde délicate ressemble à un cercle de fleurs à différents stades d’éclosion. Le pommeau lui-même est une fleur totalement éclose. Le manche est fait d’un bois de rose parfumé, dans lequel le sceau de la Loge a été ciselé.
Est la lame jumelle de Kaashabiyë",,Boutique des objets rares,,700,0
411,,1,432,433,434,,,,,2,1,,,"Kaashabiyë, lame de la ligature","Le corps de cette arme est constitué d’un centre en ilith traité pour devenir complètement résistant, d’un tranchant en orichalque et d’un tranchant en griffe de dragon. Le centre en ilith est sculpté avec une finesse sublime. Le tranchant en orichalque est damasquiné et poudré de mithril. La garde délicate ressemble à un cercle de fleurs à différents stades d’éclosion. Le pommeau lui-même est une fleur totalement éclose. Le manche est fait d’un bois de rose parfumé, dans lequel le sceau de la Loge a été ciselé.
Est la lame jumelle de Yaahldabiyë",,Boutique des objets rares,,700,0
412,,2,229,,,,,,,2,5,,,Crocs sauvages,"Au nombre de cinq, ces dagues sont sculptées dans des dents de dragons pour la lame et dans de l’ivoire pour le manche. Elles ne possèdent ni garde ni pommeau, mais leur manche peut être gravé ou protégé par des bandes de cuir brossé. La jointure entre le manche et le croc est superbement ornée et sculptée, et renforcée par un rivet discret. Le plat du croc est ciselé d’un très ancien sceau de forgeron.
",,Boutique des objets rares,,300,0
413,,2,435,436,,,,,,2,5,,,Dague morale,"Cette dague possède des pointes ovales en mithril, le corps sculpté en son centre avec une précision magique. La garde est également sculptée, à l’image d’un oiseau. Son manche est un bois de chêne blanc, superbement sculpté selon la foi spécifique de celui qui la porte. Ces dagues ont été fabriquées sur l’ancien continent d’Ambarhùna, par la guilde disparue du Dragon Blanc voilà près de quatre cents ans.",,Boutique des objets rares,,400,0
414,,2,437,,,,,,,2,3,,,Dague divine,"Une série de trois dagues elfiques datant des guerres antiques. Chacune possède une lame de mithril avec une incrustation centrale en ilith, une garde restreinte à son minimum servant de jonction, un manche fin en bois sculpté de formes végétales et un arrêt en métal à la place du pommeau. Les trois dagues sont frappées d’un sceau elfique symbolisant le pouvoir des sept déesses unies.",,Boutique des objets rares,,500,0
415,,2,438,439,,,,,,2,3,,,Eclats du Baoli,"Cette dague est constituée d’une lame faite de la glace qui se trouve au coeur du Baoli, d’un manche en os de créature marine et d’une lanière d’arbres du marécage d’Athvamys. Elle n’est pas belle à proprement parler, mais la glace miroite avec une pâle lumière et l’os du manche est sculpté avec goût. La lanière végétale est teinte selon la volonté de celui qui la porte et change d’un porteur à l’autre. Dans le manche ont été incrustées de très petites perles, à l’intérieur des sculptures.",,Boutique des objets rares,,700,0
416,,3,440,,,,,,,2,3,,,Fauche-bête,"Faux de bataille se maniant à deux mains particulièrement redoutables. Son manche est fait en mithril, tandis que sa lame est faite à partir d’une corne d’un tricorne montagnard. La légende raconte qu’un tricorne, particulièrement agressif et territorial, n’avait de cesse de frotter ses cornes contre les rochers silex dans les montagnes, afin d’offrir un tranchant à celles-ci et de mieux vaincre ses adversaires. Un jour, la bête attaqua un élevage Graärh, il tua le fermier, ainsi que tous les mâles, et emporta avec lui les femelles. Son acte déclencha la colère de l’Aaleeshaan, car le fermier n’était nul autre que son amant préféré. Elle ordonna alors une chasse et promit à quiconque lui apporterait la tête de la créature qu’elle partagerait une nuit avec lui. Nombreux furent ceux à se lancer dans la chasse. Un seul revint triomphant à la tribu, mais il périt de ses blessures les heures suivantes. L’Aaleeshaan tint tout de même parole veilla toute la nuit le corps du défunt.",,Boutique des objets rares,,500,0
417,,3,441,442,,,,,,2,1,,,"Molag’Thel, Lance de la pierre désolée","Est la lance jumelle de Varaj’Arh
Il s'agit de deux lances en pierre lourdes, sculptées avec une immense précision par un spirite de la taupe et un spirite du scarabée. Molag’Thel est faite de grès veiné de filons de quartz, Varaj’Arh est faite de granite veiné d’or. Leurs lames sont dentelées sur un seul tranchant et renforcées sur l’autre. La seule partie des deux armes qui n’est pas faite de pierre est la prise, rajoutée pour permettre le maniement par des mains normales. Il s’agit d’une poignée faite de cuir renforcé et riveté. Le cuir est gravé de signes tribaux. Ces lances ont été conçues ensemble par une vampire et un elfe qui s’aimaient passionnément à une époque qui ne le permettait pas. Sous la pression des attentes de leur peuple respectif, désespérés, ils décidèrent de créer ces deux armes symbolisant toute la contradiction de leurs statuts et de leurs sentiments, et s’affrontèrent dans un ultime combat pour se libérer de ce monde qui emprisonnait leurs âmes passionnées, en souhaitant être mieux réincarnés.",,Boutique des objets rares,,500,0
418,,3,441,442,,,,,,2,1,,,"Varaj’Arh, Lance de la pierre désolée","Est la lance jumelle de Molag’Thel
Il s'agit de deux lances en pierre lourdes, sculptées avec une immense précision par un spirite de la taupe et un spirite du scarabée. Molag’Thel est faite de grès veiné de filons de quartz, Varaj’Arh est faite de granite veiné d’or. Leurs lames sont dentelées sur un seul tranchant et renforcées sur l’autre. La seule partie des deux armes qui n’est pas faite de pierre est la prise, rajoutée pour permettre le maniement par des mains normales. Il s’agit d’une poignée faite de cuir renforcé et riveté. Le cuir est gravé de signes tribaux. Ces lances ont été conçues ensemble par une vampire et un elfe qui s’aimaient passionnément à une époque qui ne le permettait pas. Sous la pression des attentes de leur peuple respectif, désespérés, ils décidèrent de créer ces deux armes symbolisant toute la contradiction de leurs statuts et de leurs sentiments, et s’affrontèrent dans un ultime combat pour se libérer de ce monde qui emprisonnait leurs âmes passionnées, en souhaitant être mieux réincarnés.",,Boutique des objets rares,,500,0
419,,4,443,,,,,,,2,3,,,Souffle ancien,"Bâton sculpté dans un bois sombre, naturellement lisse et doux, simple et sans apparat, sans sculpture particulière ni ornement. Il n'existe que trois bâtons de ce genre. Il est murmuré qu'ils appartenaient à trois gardiens d'un sanctuaire dédié à la déesse du Vent, bénis par celle-ci, et qu'ils ont traversé le temps, passant de main en main, de race en race, oubliant presque leur provenance.",,Boutique des objets rares,,600,0
420,,4,444,445,,,,,,2,4,,,"Tor’Shorot, les quatre langues du ver","Bâton de mage de combat, sculpté dans un bois figé de Tiamat, dans la forme d’un dragon rugissant, le haut du bâton formant la gueule dentée de la créature et son corps déployé vers le ciel. Le traitement a donné au bois figé des reflets d’un rouge profond, des veinules aux nuances chaudes de rouge et froides de noir. Les yeux du dragon sont deux pierres d’obsidienne polies et lisses. Le corps du bâton, jusqu’au pied, est glyphé et sculpté. Son bout est ferré d’un acier pourpre.",,Boutique des objets rares,,700,0
421,,4,446,,,,,,,2,3,,,"Vidryss’halka, bâton du bourdon",Bâton de combat taillé dans un arbre renversé de Néthéril et dont les bouts sont renforcés par des chausses en mithril ou en acier. Le corps de l’arme est sculpté avec des scènes tribales et en son centre ont été accrochées des plumes et des ailes d’insectes. Deux bourdons sont gravés dans le bois sur chaque partie de l’arme et son manche est renforcé par des bandes de cuir.,,Boutique des objets rares,,800,0
422,,4,447,448,,,,,,2,4,,,"Tarama Tish, perche simiesque","Bâton constitué du bois des arbres de Keet-Tiamat, cette perche est sculptée avec simplicité et ornée de plumes, de racines et d’os. Une très longue prière aux Esprits-Liés est écrite de bas en haut sur chaque perche, qui semble remplie d’une sève sombre comme si l’objet était encore en vie. Le bout du bâton ressemble à une série de lianes qui se referment sur elles-mêmes pour protéger un centre vide.",,Boutique des objets rares,,1000,0
423,,9,,,,,,,,2,6,,,Feutonnere,"Arme compacte dont la portée est de moins de 100 mètres, mais dont le port et le maniement sont relativement aisés. Son rechargement – qui se fait par la gueule du canon – est un peu moins long que celui de sa version longue, du fait de la taille moindre de l’arme, mais le recul après un tir est important. La balle viendra aisément à bout des armures courantes en cuir ou en maille. Attention au bruit.

Prérequis : Sac à pyrolite + Delimar ou lien avec Delimar",,Boutique des objets rares,,400,0
424,,9,,,,,,,,2,4,,,Long feutonnere,"D’une portée effective de 100 mètres, assez lourd et encombrant. Son rechargement – qui se fait par la gueule du canon – est assez long, rendant le tir coup sur coup totalement impossible. En contrepartie, la balle viendra à bout des armures les plus courantes. Pour une précision optimale, une telle arme doit prendre appui sur un support (fourche, mur, etc.). Attention au bruit.

Prérequis : Sac à pyrolite + Delimar ou lien avec Delimar ",,Boutique des objets rares,,400,0
425,,9,,,,,,,,2,,,,Sac à pyrolite,"Petit sac en cuir fermé par une fine cordelette ou un bouchon. Il tient dans la paume de la main et permet de transporter une petite quantité de pyrolites. Attention à ne pas le perdre et à ne pas l’exposer à de trop vives chaleurs, sans quoi son contenu pourrait exploser.",,Boutique des objets rares,,100,0
426,,9,449,450,,,,,,2,3,,,Flèches Noires,"Flèches constituées d’un métal unique se trouvant sur l’ancien continent d’Almara. Longues et aiguës, leurs têtes sont effilées et triangulaires, avec une base de pointe renforcée. Leur corps est protégé par de minuscules écailles de dragons qui ont été arrachées aux jeunes encore non matures. Leur sifflement, dans l’air, est très caractéristique, et est même devenu un des symboles du grand siège de Gloria.
Pré-requis : Almaréen ou Délimarien avec très bonne justification",,Boutique des objets rares,,800,0
427,,7,451,452,,,,,,2,2,,,Hache de retour,"Hache à une main dont la lame est en mithril. Parfaitement équilibré, son manche en bois d'ébène est gravé de plusieurs glyphes",,Boutique des objets rares,,800,0
428,,9,453,,,,,,,2,2,,,Arc anti-magie,"Arc lourd et impressionnant ayant été entièrement sculpté à partir d’une corne de dragon antique. Le corps de l’arme a été décoré de gravures de batailles et de figures de dragonniers, dragons et mages en plein combat. Le pourtour est ciselé de centaines de glyphes minuscules. L'entièreté de l’arme a été traitée avec un vernis magique afin d’être complètement préservé. La corde elle-même a été faite dans une fibre provenant de la même corne composant le corps de l’arme. Les bouts de l’arc sont tous deux chaussés d’orichalque veiné de blanc.",,Boutique des objets rares,,1100,0
429,,9,454,455,,,,,,2,2,,,Arc Verdan,"Arc extrêmement léger construit dans une forge-arcane. Il est entièrement constitué de fibres de carbone, que ce soit le corps ou la corde. Il ne possède aucune gravure, aucun ornement, mais il brille d’un lustre vert mat élégant au soleil. Les deux bouts sont protégés par une laque constituée de mithril et d’orichalque, d’une couleur émeraude plus sombre. Il possède une courbure simple mais une tension supérieure.
Prérequis : Elfe (ou ex-Elfe), ou très bonne justification RP",,Boutique des objets rares,,1100,0
430,,4,456,,,,,,,2,2,,,Frappefrousse,"Marteau de guerre à deux mains particulièrement lourd, fait d’un long et épais manche en mithril, au sommet duquel est scellée une corne démesurée de rhinocéros laineux. La légende raconte qu’au terme d’une longue et tragique chasse la corne aurait été arrachée en guise de trophée à l’animal à qui il appartenait. L’animal était un albinos terriblement grand et massif, mais extrêmement trouillard. Cette peur ne faisait en revanche pas de lui un couard, mais une bête d’une grande dangerosité. Lorsque la bête était apeurée, elle perdait tout sens commun et fonçait sans s’arrêter dans une direction, dévastant tout sur son passage. C’est ainsi que lors de la chasse qui la vit mourir, Frappefrousse qui fut encerclée se mit à charger dans une direction pour fuir, elle courut et courut encore, sans savoir qu’elle partait en direction du village de ceux qui la chassaient. Lesdits chasseurs, pensant leur quête facilitée, furent horrifiés en arrivant à leur village. La bête l’avait traversé telle une tempête, piétinant les malheureux sur son chemin, ainsi que ceux qui avaient tenté de lui barrer la route, faisant de très nombreux morts. La bête fut pourchassée et tuée.
",,Boutique des objets rares,,1000,0
431,,5,457,458,,,,,,2,2,,,Tranche-sève,"Hache double à une main particulièrement légère, mais solide. Son manche est fait en mithril, tandis que les deux lames sont faites à partir des canines démesurées de Jonkped. La légende raconte qu’un jour est né un jonkped différent des autres, il était grand et même anormalement grand, pour un membre de son espèce. La bête était aussi grande qu’un arbre et son appétit féroce. Elle ne pouvait pas se nourrir d’un arbre sans le conduire à la mort en le privant de toute sa sève. La bête vint troubler la relation symbiotique entre les Jonkped et les arbres, à tel point qu’elle finit par devenir une menace pour la forêt de Licorok. La légende, toujours, raconte que la bête aurait fini par éveiller l’attention des Licornes, celles-ci l’auraient chassée de la forêt et la bête s’en serait allée vers l’Est, dans la Toundra, avant de mourir de faim.",,Boutique des objets rares,,1000,0
432,,13,459,460,,,,,,2,1,,,Armure du dragonnier du soleil couchant,"L'armure est d'un or éblouissant, presque semblable à la couleur du soleil couchant. Des runes sont inscrites et resplendissent de la couleur du rubis. L'armure est massive et pourtant ses mouvements sont fluides. Le casque est surmonté d'un dragon. Le métal utilisé est inconnu.",,Boutique des objets rares,,120,0
433,,13,461,,,,,,,2,3,,,Armure d'Everelle,"Mise au point par la famille elfique Everelle, nommée en l’honneur de son plus grand forgeron. Elle est faite de plaques lourdes de mithril rivetées et ajustées les unes aux autres, d’un casque complet, ainsi que de protège-bras et de jambières rigides. Elle est de couleur argenté poudré et possède des incrustations de diamants. Le sceau de la famille Everelle est incrusté au dos du plastron avec des fils magiques imprégnés d’énergie.
Prérequis : Race elfique (ou ex-elfe) ou justification RP",,Boutique des objets rares,,300,0
434,,13,462,,,,,,,2,5,,,Talion,"Mise au point par un des rares forgerons vampiriques du vieux continent. Il s’agit d’une armure d’orichalque noire, relativement simple d’apparence, et renforcée par des bandes de cuir brossé. Le plastron est constitué de plaques mobiles, de sorte à ne pas bloquer les mouvements du corps. Elle est relativement lourde à porter mais protège intégralement son utilisateur. Le sceau du forgeron est gravé sur le plastron.",,Boutique des objets rares,,300,0
435,,12,463,,,,,,,2,3,,,Armure d'impunité,"Armure, faite de mithril, légère couvrant les épaules et le buste, en forme de petites écailles enchâssées et superposées à merveille, pour permettre au porteur de se mouvoir aisément. Sa teinte est argentée, mais il n’est pas rare d’y percevoir des reflets verdoyants. Cette protection est agencée au-dessus d’une armure de cuir d’un brun-vert, couvrant le reste du corps de façon souple. Le cuir est gravé d’arabesques simples, mais élégantes, destinées à mettre en valeur la silhouette du porteur. Principalement utilisée chez les elfes, elle avait pour but de se protéger de la perfidie vampirique.",,Boutique des objets rares,,600,0
436,,13,464,465,,,,,,2,3,,,Triade d'unité,"Mises au point par les trois grands forgerons de l'époque précédant le déclin de la magie, il s’agit de trois armures de diamant et de mithril, intégrant un plastron ouvragé, des épaulières sculptées en forme d’ailes, des protège-bras et des jambières gravés de plumes, des grèves frappées du sceau impérial elfique et un casque sculpté en forme de bec. Les renforts en cuir et les lanières de tenue sont d’un vert profond, tandis que le métal est ciselé d’or et de cuivre.
Prérequis : Race elfique (ou ex-elfe) ou justification RP",,Boutique des objets rares,,700,0
437,,11,466,,,,,,,2,3,,,"Inä’tooka, ailes ineffables","Robe pour homme ou femme, constituée d’une ample pièce de tissu couleur d’or qui se replie vers l’avant, sur le torse, et se ferme grâce à une ceinture large en tissu ou en cuir. Cette ceinture sert également à retenir une multitude de drapés colorés (orange, rouge, jaune, vert vif, crème, blanc cassé, violet, etc) semi-transparents ou brillants, qui tombent autour des hanches et des jambes. La ceinture est souvent accompagnée de beaucoup de bijoux brillants, accrochés dessus, passés dedans, qui en pendent. Les manches sont très longues et très amples, comme de grandes ailes de papillon, brodées et de plusieurs couleurs, très chatoyantes. Le tissu sur le torse est quant à lui semi-transparent, et serré contre le corps. Il est recouvert par un plastron sculpté avec une immense délicatesse et entièrement constitué d’or. Des tassettes ornent le haut des cuisses, constituées d’une bande de cuir cuivré et laqué sur laquelle sont passés des cercles d’or et des anneaux d’or gravés de glyphes. Les tassettes tombent sur les genoux.",,Boutique des objets rares,,800,0
438,,12,467,,,,,,,2,4,,,Atours de la baleine,"Tenue complète unisexe faite d’un corset en cuir de baleine, délicatement brodé avec des fils imprégnés des flux élémentaires d’eau et de feu, d’une chemise ou tunique longue souple constituée d’un cuir rendu délicat et fin comme du tissu, ainsi que de hautes chausses renforcées avec les fanons d’une baleine, et cousues également de fils magiques. La ceinture, le col et les manches sont ornés d’os sculptés et de perles. Des ornements en os sont également cousus sur les pans de la chemise/tunique et du corset, représentant de délicieuses scènes de vie marine. De couleur océanique et blanche en temps normal, la confection peut également s’avérer grise ou d’un vert d’eau très tendre.",,Boutique des objets rares,,1000,0
439,,12,468,,,,,,,2,2,,,Parures hérétiques,"Le plastron est fait en deux parties. La première protège la clavicule, le plexus et les pectoraux. Elle est constituée d’un cuir de cerf, tanné et teint en rouge, frappé d’un emblème magique. La seconde partie est constituée de tissu souple, en lin et en coton. De la même façon, les protège-bras et les jambières sont de cuir renforcé sur l’extérieur et de tissu sur l’intérieur. Les cuissardes sont également resserrées par des ceintures et boucles de métal. De hautes bottes montantes, de cuir rouge sombre, complètent l’ensemble. Sur chaque surface, dans le cuir, sont incrustés des ornements de cuivre, constituant une prière aux Esprits-Liés qui a été inversée, dans sa formulation et son sens. Dans le dos sont accrochées des centaines de lanières ornées de plumes et de perles de pierres.",,Boutique des objets rares,,1000,0
440,,12,469,,,,,,,2,3,,,Ensemble de la grue ,"Armure mixte, le plastron est fait dans un cuir de cheval, au grain très fin, qui a été traité afin de garder de la souplesse et a été teint dans un gris-bleu fumé. Les protège-bras et les jambières sont faits dans la même matière et ont été brodés avec goût. Les manches sont faites d’un tissu fin arachnéen, de couleur blanche, tombant depuis l’épaule comme un drapé. Un autre drapé orne le bas du corps, depuis la taille jusqu’aux genoux. Il est constitué d’une sous-couche arachnéenne, et d’une seconde dans un lin brodé couleur gris-bleu également. Il n’y a pas de casque, mais une double capuche, également blanche et grise, sur laquelle est brodée une grue aux ailes déployées. L’ensemble se complète d’une ceinture de cuir caprin blanche ornée de plumes de grue.",,Boutique des objets rares,,1500,0
441,,13,151,333,470,,,,,2,5,,,Vestige des guerres antiques,"Armure faite d'écailles et d'os de dragon. Les os sont rivetés à des plaques d’orichalque et les écailles forment une seconde couche protectrice agencée souplement. Les épaulières sont constituées d’os de pattes, ou d’articulations renforcées via des fibres magiquement formées de mithril et disposant également d’un renfort extérieur d’écailles, tandis que les protège-bras et les jambières sont entièrement formées de rangées d’écailles. Les grèves et protège-pieds sont des os sur lesquels ont été fixés des plaques d’orichalque mouvantes. Le casque est formé de l’os de la pointe du museau. La ceinture a été faite dans des bandes issues des cornes et traitées en utilisant un vernis spécifique.",,Boutique des objets rares,,1500,0
442,,19,471,472,,,,,,2,3,,,Gants de dragonnier,"Constitués de cuir de dragon, tanné et traité, ces gants sont faits en deux parties : la protection de la main et la protection de l’avant-bras. Ces deux parties sont reliées par une fine membrane écailleuse. La protection de la main s’adapte au plus près des doigts et articulations, tandis que la protection de l’avant-bras est faite de plaques de cuir plus larges. Le tout est relié par des fils magiques. Le cuir possède encore, malgré le tannage, la marque des écailles, venant dessiner les articulations. Ces gants appartenaient autrefois à des dragonniers.",,Boutique des objets rares,,800,0
443,,20,473,,,,,,,2,5,,,Masque du mystère,"Délicatement ouvragé, il est constitué d’une porcelaine fine orné d’incrustations d’os de créatures marines et d’une peinture exquise rappelant l’art althaïen. Son bord est ciselé avec une délicatesse elfique. Le masque est accompagné d’une capuche de soie, brodée de fils imprégnés de lumière qui scintillent légèrement sous le regard. Le motif complexe est celui d’une très ancienne famille elfique réputée pour avoir servi l’impératrice comme chuchoteurs.",,Boutique des objets rares,,300,0
444,,20,474,,,,,,,2,3,,,Masque de crainte,"Délicatement ouvragé, il est constitué d’argent orné d’incrustations de rysine surlignées de fils imprégnés de ténèbres. Une série de petites pierres sombres violines agrémente le bord lisse. Le masque est accompagné d’une capuche de velours brodée de fils magiques à la lueur violette. Le motif complexe est celui de l’ancien maître des chuchoteurs vampiriques dont personne n’a jamais vu le visage.",,Boutique des objets rares,,400,0
445,,20,475,,,,,,,2,3,,,Masque d'entropie,"Délicatement ouvragé, il est constitué d’obsidienne et orné d’incrustations en rysine rouge surlignées de fils imprégnés d’une énergie magique illusoire. Les bords du masque sont ciselés, et portent à distance égale de petites pierres de rubis. Le masque est accompagné d’une capuche en cuir souple brodée de fils de mithril. Le motif complexe est celui d’une ancienne guilde de tueurs du vieux continent.",,Boutique des objets rares,,500,0
446,,23,476,,,,,,,2,3,,,Promesse du soleil de minuit ,"Collier constitué d’une lanière de cuir animal de couleur grise et d’un pendentif de nacre irisée sculpté en cercle avec le dessin d’un soleil. Le fermoir est d’argent vieilli. Il se passe de main en main depuis des âges anciens et accuse le temps qui passe, montrant des signes d’érosion et de détérioration.
Prérequis : Race vampirique (ou ex-vampire) ou justification RP",,Boutique des objets rares,,200,0
447,,26,477,478,,,,,,2,5,,,Corde du bien et du mal,"Bracelet constitué d’un tressage d’orichalque et de mithril effectué par magie, dans lequel de petits fragments de perles ont été incrustés et sécurisés. Le fermoir est uniformément masculin et ciselé d’un glyphe elfique ancien. Parfois, on ajoute également des fils imprégnés de lumière.",,Boutique des objets rares,,300,0
448,,47,479,480,481,,,,,2,4,,,Œil des tempêtes,"Bijou venant se fixer sur la paume d’une main bipède, constitué d’un cercle central ressemblant à un oeil, incrusté d’un saphir lisse, et d’une arborescence venant se fixer sur les doigts et le poignet. Il est constitué d’orichalque ciselé.",,Boutique des objets rares,,300,0
449,,46,73,471,,,,,,2,5,,,Couronne draconique,"Ornement circulaire pour dragon, rappelant une bague ou encore un bracelet, mais de taille démesurée. Celui-ci est apposé sur l'une des cornes trônant au sommet des crânes des dragons, venant l'encercler à la façon d'un bracelet autour d'un bras. Fait d'un alliage de mithril et de diamant, afin de lui offrir une résistance à la hauteur de la violence que sont capables de déployer les dragons. Des motifs finement ciselés sur la couronne rappellent les flammes expulsées par ces créatures, aussi magnifiques que mortelles. Cette œuvre, qui peut paraître complexe, est en réalité réalisée par un seul joaillier. Il crée une simple bague avec les matériaux précités et l'orne de motifs. Le résultat ensuite obtenu est enchanté afin de lui permettre d'augmenter sa taille.  ",,Boutique des objets rares,,500,0
450,,26,482,,,,,,,2,5,,,Promesse aux Esprits,"Bracelet de métal précieux, souvent d'or ou d'argent. Ouvragé grâce à une technique typique Graärh, il s'adapte parfaitement au bras du porteur. Des gravures du ou des Esprit(s)-Lié(s) du porteur apparaissent au contact une fois porté.
Fournis par paire.

Chez les Graärh, les Esprits-Liés sont hautement importants dans leur société, c'est pourquoi ces bracelets ont une immense valeur. En effet, ils lient deux personnes par un serment (à définir à l'achat ou à l'utilisation). Une fois ce serment prononcé, le bracelet ne peut plus être enlevé. Si le serment vient à être brisé, le fautif voit son lien avec son ou ses Esprit(s)-Lié(s) réduit d'un niveau tant que le bijou est porté. Le métal se ternit alors et seul l'autre porteur du bracelet lié peut l'enlever. Exposer ainsi son engagement est une preuve de haute honorabilité pour les Graärh, au vu du risque que cela implique, mais aussi de la confiance que l'on accorde.
Prérequis : Graärh",,Boutique des objets rares,,500,0
451,,23,483,,,,,,,2,2,,,Don du serpent,"Pendentif de cristal bleu noir non taillé, ayant la forme naturelle d’un ovale irrégulier. Un trou a été percé dans sa surface afin de pouvoir l’accrocher sur une lanière de cuir.",,Boutique des objets rares,,500,0
452,,25,484,,,,,,,2,4,,,"Viz’Tawil, les quatre anneaux du prince Adhèmar Kohan","Les quatre anneaux Viz’Tawil sont faits d’or blanc ciselé sans autre forme d’ornements que des gravures discrètes et délicates sur la surface brillante. Ces anneaux ont été créés à la demande d’un obscure prince Kohan, qui semblait avoir de graves problèmes avec son épouse. Pour lui apprendre les vertus de la fidélité, il fit souder l’un des anneaux au doigt de son épouse, en faisant fondre la chair en dessous, pour l’empêcher de le retirer et pour que chacune de ses trahisons lui fasse ressentir ce que lui ressentait. Afin d’être plus juste, il s’infligea la même condamnation, afin de pouvoir la traiter avec plus de douceur et de moralité, comprenant qu’il l’avait sans doute également blessée. Et les deux anneaux restants ? Ils furent offerts à la fille et au gendre du prince, afin que cette justice par la douleur devienne une tradition familiale.",,Boutique des objets rares,,500,0
